t,zone,soc,reachable,num_reachable,req_de_all,min_de_any,n_expected,n_finite
46,308,40,1,1,5.0,5.0,1,1
46,308,45,1,1,5.0,5.0,1,1
46,308,50,1,1,5.0,5.0,1,1
46,308,55,1,1,5.0,5.0,1,1
46,308,60,1,1,5.0,5.0,1,1
46,308,65,1,1,5.0,5.0,1,1
46,308,70,1,1,5.0,5.0,1,1
46,308,75,1,1,5.0,5.0,1,1
46,308,80,1,1,5.0,5.0,1,1
46,308,85,1,1,5.0,5.0,1,1
46,308,90,1,1,5.0,5.0,1,1
46,308,95,1,1,5.0,5.0,1,1
46,308,100,1,1,5.0,5.0,1,1
46,317,0,0,0,15.0,15.0,1,1
46,317,5,0,0,15.0,15.0,1,1
46,317,10,0,0,15.0,15.0,1,1
46,317,15,1,1,15.0,15.0,1,1
46,317,20,1,1,15.0,15.0,1,1
46,317,25,1,1,15.0,15.0,1,1
46,317,30,1,1,15.0,15.0,1,1
46,317,35,1,1,15.0,15.0,1,1
46,317,40,1,1,15.0,15.0,1,1
46,317,45,1,1,15.0,15.0,1,1
46,317,50,1,1,15.0,15.0,1,1
46,317,55,1,1,15.0,15.0,1,1
46,317,60,1,1,15.0,15.0,1,1
46,317,65,1,1,15.0,15.0,1,1
46,317,70,1,1,15.0,15.0,1,1
46,317,75,1,1,15.0,15.0,1,1
46,317,80,1,1,15.0,15.0,1,1
46,317,85,1,1,15.0,15.0,1,1
46,317,90,1,1,15.0,15.0,1,1
46,317,95,1,1,15.0,15.0,1,1
46,317,100,1,1,15.0,15.0,1,1
47,308,0,0,0,5.0,5.0,1,1
47,308,5,1,1,5.0,5.0,1,1
47,308,10,1,1,5.0,5.0,1,1
47,308,15,1,1,5.0,5.0,1,1
47,308,20,1,1,5.0,5.0,1,1
47,308,25,1,1,5.0,5.0,1,1
47,308,30,1,1,5.0,5.0,1,1
47,308,35,1,1,5.0,5.0,1,1
47,308,40,1,1,5.0,5.0,1,1
47,308,45,1,1,5.0,5.0,1,1
47,308,50,1,1,5.0,5.0,1,1
47,308,55,1,1,5.0,5.0,1,1
47,308,60,1,1,5.0,5.0,1,1
47,308,65,1,1,5.0,5.0,1,1
47,308,70,1,1,5.0,5.0,1,1
47,308,75,1,1,5.0,5.0,1,1
47,308,80,1,1,5.0,5.0,1,1
47,308,85,1,1,5.0,5.0,1,1
47,308,90,1,1,5.0,5.0,1,1
47,308,95,1,1,5.0,5.0,1,1
47,308,100,1,1,5.0,5.0,1,1
47,317,0,0,0,15.0,15.0,1,1
47,317,5,0,0,15.0,15.0,1,1
47,317,10,0,0,15.0,15.0,1,1
47,317,15,1,1,15.0,15.0,1,1
47,317,20,1,1,15.0,15.0,1,1
47,317,25,1,1,15.0,15.0,1,1
47,317,30,1,1,15.0,15.0,1,1
47,317,35,1,1,15.0,15.0,1,1
47,317,40,1,1,15.0,15.0,1,1
47,317,45,1,1,15.0,15.0,1,1
47,317,50,1,1,15.0,15.0,1,1
47,317,55,1,1,15.0,15.0,1,1
47,317,60,1,1,15.0,15.0,1,1
47,317,65,1,1,15.0,15.0,1,1
47,317,70,1,1,15.0,15.0,1,1
47,317,75,1,1,15.0,15.0,1,1
47,317,80,1,1,15.0,15.0,1,1
47,317,85,1,1,15.0,15.0,1,1
47,317,90,1,1,15.0,15.0,1,1
47,317,95,1,1,15.0,15.0,1,1
47,317,100,1,1,15.0,15.0,1,1
48,308,0,0,0,5.0,5.0,1,1
48,308,5,1,1,5.0,5.0,1,1
48,308,10,1,1,5.0,5.0,1,1
48,308,15,1,1,5.0,5.0,1,1
48,308,20,1,1,5.0,5.0,1,1
48,308,25,1,1,5.0,5.0,1,1
48,308,30,1,1,5.0,5.0,1,1
48,308,35,1,1,5.0,5.0,1,1
48,308,40,1,1,5.0,5.0,1,1
48,308,45,1,1,5.0,5.0,1,1
48,308,50,1,1,5.0,5.0,1,1
48,308,55,1,1,5.0,5.0,1,1
48,308,60,1,1,5.0,5.0,1,1
48,308,65,1,1,5.0,5.0,1,1
48,308,70,1,1,5.0,5.0,1,1
48,308,75,1,1,5.0,5.0,1,1
48,308,80,1,1,5.0,5.0,1,1
48,308,85,1,1,5.0,5.0,1,1
48,308,90,1,1,5.0,5.0,1,1
48,308,95,1,1,5.0,5.0,1,1
48,308,100,1,1,5.0,5.0,1,1
48,317,0,0,0,15.0,15.0,1,1
48,317,5,0,0,15.0,15.0,1,1
48,317,10,0,0,15.0,15.0,1,1
48,317,15,1,1,15.0,15.0,1,1
48,317,20,1,1,15.0,15.0,1,1
48,317,25,1,1,15.0,15.0,1,1
48,317,30,1,1,15.0,15.0,1,1
48,317,35,1,1,15.0,15.0,1,1
48,317,40,1,1,15.0,15.0,1,1
48,317,45,1,1,15.0,15.0,1,1
48,317,50,1,1,15.0,15.0,1,1
48,317,55,1,1,15.0,15.0,1,1
48,317,60,1,1,15.0,15.0,1,1
48,317,65,1,1,15.0,15.0,1,1
48,317,70,1,1,15.0,15.0,1,1
48,317,75,1,1,15.0,15.0,1,1
48,317,80,1,1,15.0,15.0,1,1
48,317,85,1,1,15.0,15.0,1,1
48,317,90,1,1,15.0,15.0,1,1
48,317,95,1,1,15.0,15.0,1,1
48,317,100,1,1,15.0,15.0,1,1
49,308,0,0,0,5.0,5.0,1,1
49,308,5,1,1,5.0,5.0,1,1
49,308,10,1,1,5.0,5.0,1,1
49,308,15,1,1,5.0,5.0,1,1
49,308,20,1,1,5.0,5.0,1,1
49,308,25,1,1,5.0,5.0,1,1
49,308,30,1,1,5.0,5.0,1,1
49,308,35,1,1,5.0,5.0,1,1
49,308,40,1,1,5.0,5.0,1,1
49,308,45,1,1,5.0,5.0,1,1
49,308,50,1,1,5.0,5.0,1,1
49,308,55,1,1,5.0,5.0,1,1
49,308,60,1,1,5.0,5.0,1,1
49,308,65,1,1,5.0,5.0,1,1
49,308,70,1,1,5.0,5.0,1,1
49,308,75,1,1,5.0,5.0,1,1
49,308,80,1,1,5.0,5.0,1,1
49,308,85,1,1,5.0,5.0,1,1
49,308,90,1,1,5.0,5.0,1,1
49,308,95,1,1,5.0,5.0,1,1
49,308,100,1,1,5.0,5.0,1,1
49,317,0,0,0,15.0,15.0,1,1
49,317,5,0,0,15.0,15.0,1,1
49,317,10,0,0,15.0,15.0,1,1
49,317,15,1,1,15.0,15.0,1,1
49,317,20,1,1,15.0,15.0,1,1
49,317,25,1,1,15.0,15.0,1,1
49,317,30,1,1,15.0,15.0,1,1
49,317,35,1,1,15.0,15.0,1,1
49,317,40,1,1,15.0,15.0,1,1
49,317,45,1,1,15.0,15.0,1,1
49,317,50,1,1,15.0,15.0,1,1
49,317,55,1,1,15.0,15.0,1,1
49,317,60,1,1,15.0,15.0,1,1
49,317,65,1,1,15.0,15.0,1,1
49,317,70,1,1,15.0,15.0,1,1
49,317,75,1,1,15.0,15.0,1,1
49,317,80,1,1,15.0,15.0,1,1
49,317,85,1,1,15.0,15.0,1,1
49,317,90,1,1,15.0,15.0,1,1
49,317,95,1,1,15.0,15.0,1,1
49,317,100,1,1,15.0,15.0,1,1
50,308,0,0,0,5.0,5.0,1,1
50,308,5,1,1,5.0,5.0,1,1
50,308,10,1,1,5.0,5.0,1,1
50,308,15,1,1,5.0,5.0,1,1
50,308,20,1,1,5.0,5.0,1,1
50,308,25,1,1,5.0,5.0,1,1
50,308,30,1,1,5.0,5.0,1,1
50,308,35,1,1,5.0,5.0,1,1
50,308,40,1,1,5.0,5.0,1,1
50,308,45,1,1,5.0,5.0,1,1
50,308,50,1,1,5.0,5.0,1,1
50,308,55,1,1,5.0,5.0,1,1
50,308,60,1,1,5.0,5.0,1,1
50,308,65,1,1,5.0,5.0,1,1
50,308,70,1,1,5.0,5.0,1,1
50,308,75,1,1,5.0,5.0,1,1
50,308,80,1,1,5.0,5.0,1,1
50,308,85,1,1,5.0,5.0,1,1
50,308,90,1,1,5.0,5.0,1,1
50,308,95,1,1,5.0,5.0,1,1
50,308,100,1,1,5.0,5.0,1,1
50,317,0,0,0,10.0,10.0,1,1
50,317,5,0,0,10.0,10.0,1,1
50,317,10,1,1,10.0,10.0,1,1
50,317,15,1,1,10.0,10.0,1,1
50,317,20,1,1,10.0,10.0,1,1
50,317,25,1,1,10.0,10.0,1,1
50,317,30,1,1,10.0,10.0,1,1
50,317,35,1,1,10.0,10.0,1,1
50,317,40,1,1,10.0,10.0,1,1
50,317,45,1,1,10.0,10.0,1,1
50,317,50,1,1,10.0,10.0,1,1
50,317,55,1,1,10.0,10.0,1,1
50,317,60,1,1,10.0,10.0,1,1
50,317,65,1,1,10.0,10.0,1,1
50,317,70,1,1,10.0,10.0,1,1
50,317,75,1,1,10.0,10.0,1,1
50,317,80,1,1,10.0,10.0,1,1
50,317,85,1,1,10.0,10.0,1,1
50,317,90,1,1,10.0,10.0,1,1
50,317,95,1,1,10.0,10.0,1,1
50,317,100,1,1,10.0,10.0,1,1
51,308,0,0,0,5.0,5.0,1,1
51,308,5,1,1,5.0,5.0,1,1
51,308,10,1,1,5.0,5.0,1,1
51,308,15,1,1,5.0,5.0,1,1
51,308,20,1,1,5.0,5.0,1,1
51,308,25,1,1,5.0,5.0,1,1
51,308,30,1,1,5.0,5.0,1,1
51,308,35,1,1,5.0,5.0,1,1
51,308,40,1,1,5.0,5.0,1,1
51,308,45,1,1,5.0,5.0,1,1
51,308,50,1,1,5.0,5.0,1,1
51,308,55,1,1,5.0,5.0,1,1
51,308,60,1,1,5.0,5.0,1,1
51,308,65,1,1,5.0,5.0,1,1
51,308,70,1,1,5.0,5.0,1,1
51,308,75,1,1,5.0,5.0,1,1
51,308,80,1,1,5.0,5.0,1,1
51,308,85,1,1,5.0,5.0,1,1
51,308,90,1,1,5.0,5.0,1,1
51,308,95,1,1,5.0,5.0,1,1
51,308,100,1,1,5.0,5.0,1,1
51,317,0,0,0,10.0,10.0,1,1
51,317,5,0,0,10.0,10.0,1,1
51,317,10,1,1,10.0,10.0,1,1
51,317,15,1,1,10.0,10.0,1,1
51,317,20,1,1,10.0,10.0,1,1
51,317,25,1,1,10.0,10.0,1,1
51,317,30,1,1,10.0,10.0,1,1
51,317,35,1,1,10.0,10.0,1,1
51,317,40,1,1,10.0,10.0,1,1
51,317,45,1,1,10.0,10.0,1,1
51,317,50,1,1,10.0,10.0,1,1
51,317,55,1,1,10.0,10.0,1,1
51,317,60,1,1,10.0,10.0,1,1
51,317,65,1,1,10.0,10.0,1,1
51,317,70,1,1,10.0,10.0,1,1
51,317,75,1,1,10.0,10.0,1,1
51,317,80,1,1,10.0,10.0,1,1
51,317,85,1,1,10.0,10.0,1,1
51,317,90,1,1,10.0,10.0,1,1
51,317,95,1,1,10.0,10.0,1,1
51,317,100,1,1,10.0,10.0,1,1
52,308,0,0,0,5.0,5.0,1,1
52,308,5,1,1,5.0,5.0,1,1
52,308,10,1,1,5.0,5.0,1,1
52,308,15,1,1,5.0,5.0,1,1
52,308,20,1,1,5.0,5.0,1,1
52,308,25,1,1,5.0,5.0,1,1
52,308,30,1,1,5.0,5.0,1,1
52,308,35,1,1,5.0,5.0,1,1
52,308,40,1,1,5.0,5.0,1,1
52,308,45,1,1,5.0,5.0,1,1
52,308,50,1,1,5.0,5.0,1,1
52,308,55,1,1,5.0,5.0,1,1
52,308,60,1,1,5.0,5.0,1,1
52,308,65,1,1,5.0,5.0,1,1
52,308,70,1,1,5.0,5.0,1,1
52,308,75,1,1,5.0,5.0,1,1
52,308,80,1,1,5.0,5.0,1,1
52,308,85,1,1,5.0,5.0,1,1
52,308,90,1,1,5.0,5.0,1,1
52,308,95,1,1,5.0,5.0,1,1
52,308,100,1,1,5.0,5.0,1,1
52,317,0,0,0,10.0,10.0,1,1
52,317,5,0,0,10.0,10.0,1,1
52,317,10,1,1,10.0,10.0,1,1
52,317,15,1,1,10.0,10.0,1,1
52,317,20,1,1,10.0,10.0,1,1
52,317,25,1,1,10.0,10.0,1,1
52,317,30,1,1,10.0,10.0,1,1
52,317,35,1,1,10.0,10.0,1,1
52,317,40,1,1,10.0,10.0,1,1
52,317,45,1,1,10.0,10.0,1,1
52,317,50,1,1,10.0,10.0,1,1
52,317,55,1,1,10.0,10.0,1,1
52,317,60,1,1,10.0,10.0,1,1
52,317,65,1,1,10.0,10.0,1,1
52,317,70,1,1,10.0,10.0,1,1
52,317,75,1,1,10.0,10.0,1,1
52,317,80,1,1,10.0,10.0,1,1
52,317,85,1,1,10.0,10.0,1,1
52,317,90,1,1,10.0,10.0,1,1
52,317,95,1,1,10.0,10.0,1,1
52,317,100,1,1,10.0,10.0,1,1
53,308,0,0,0,5.0,5.0,1,1
53,308,5,1,1,5.0,5.0,1,1
53,308,10,1,1,5.0,5.0,1,1
53,308,15,1,1,5.0,5.0,1,1
53,308,20,1,1,5.0,5.0,1,1
53,308,25,1,1,5.0,5.0,1,1
53,308,30,1,1,5.0,5.0,1,1
53,308,35,1,1,5.0,5.0,1,1
53,308,40,1,1,5.0,5.0,1,1
53,308,45,1,1,5.0,5.0,1,1
53,308,50,1,1,5.0,5.0,1,1
53,308,55,1,1,5.0,5.0,1,1
53,308,60,1,1,5.0,5.0,1,1
53,308,65,1,1,5.0,5.0,1,1
53,308,70,1,1,5.0,5.0,1,1
53,308,75,1,1,5.0,5.0,1,1
53,308,80,1,1,5.0,5.0,1,1
53,308,85,1,1,5.0,5.0,1,1
53,308,90,1,1,5.0,5.0,1,1
53,308,95,1,1,5.0,5.0,1,1
53,308,100,1,1,5.0,5.0,1,1
53,317,0,0,0,10.0,10.0,1,1
53,317,5,0,0,10.0,10.0,1,1
53,317,10,1,1,10.0,10.0,1,1
53,317,15,1,1,10.0,10.0,1,1
53,317,20,1,1,10.0,10.0,1,1
53,317,25,1,1,10.0,10.0,1,1
53,317,30,1,1,10.0,10.0,1,1
53,317,35,1,1,10.0,10.0,1,1
53,317,40,1,1,10.0,10.0,1,1
53,317,45,1,1,10.0,10.0,1,1
53,317,50,1,1,10.0,10.0,1,1
53,317,55,1,1,10.0,10.0,1,1
53,317,60,1,1,10.0,10.0,1,1
53,317,65,1,1,10.0,10.0,1,1
53,317,70,1,1,10.0,10.0,1,1
53,317,75,1,1,10.0,10.0,1,1
53,317,80,1,1,10.0,10.0,1,1
53,317,85,1,1,10.0,10.0,1,1
53,317,90,1,1,10.0,10.0,1,1
53,317,95,1,1,10.0,10.0,1,1
53,317,100,1,1,10.0,10.0,1,1
54,308,0,0,0,5.0,5.0,1,1
54,308,5,1,1,5.0,5.0,1,1
54,308,10,1,1,5.0,5.0,1,1
54,308,15,1,1,5.0,5.0,1,1
54,308,20,1,1,5.0,5.0,1,1
54,308,25,1,1,5.0,5.0,1,1
54,308,30,1,1,5.0,5.0,1,1
54,308,35,1,1,5.0,5.0,1,1
54,308,40,1,1,5.0,5.0,1,1
54,308,45,1,1,5.0,5.0,1,1
54,308,50,1,1,5.0,5.0,1,1
54,308,55,1,1,5.0,5.0,1,1
54,308,60,1,1,5.0,5.0,1,1
54,308,65,1,1,5.0,5.0,1,1
54,308,70,1,1,5.0,5.0,1,1
54,308,75,1,1,5.0,5.0,1,1
54,308,80,1,1,5.0,5.0,1,1
54,308,85,1,1,5.0,5.0,1,1
54,308,90,1,1,5.0,5.0,1,1
54,308,95,1,1,5.0,5.0,1,1
54,308,100,1,1,5.0,5.0,1,1
54,317,0,0,0,10.0,10.0,1,1
54,317,5,0,0,10.0,10.0,1,1
54,317,10,1,1,10.0,10.0,1,1
54,317,15,1,1,10.0,10.0,1,1
54,317,20,1,1,10.0,10.0,1,1
54,317,25,1,1,10.0,10.0,1,1
54,317,30,1,1,10.0,10.0,1,1
54,317,35,1,1,10.0,10.0,1,1
54,317,40,1,1,10.0,10.0,1,1
54,317,45,1,1,10.0,10.0,1,1
54,317,50,1,1,10.0,10.0,1,1
54,317,55,1,1,10.0,10.0,1,1
54,317,60,1,1,10.0,10.0,1,1
54,317,65,1,1,10.0,10.0,1,1
54,317,70,1,1,10.0,10.0,1,1
54,317,75,1,1,10.0,10.0,1,1
54,317,80,1,1,10.0,10.0,1,1
54,317,85,1,1,10.0,10.0,1,1
54,317,90,1,1,10.0,10.0,1,1
54,317,95,1,1,10.0,10.0,1,1
54,317,100,1,1,10.0,10.0,1,1
55,308,0,0,0,5.0,5.0,1,1
55,308,5,1,1,5.0,5.0,1,1
55,308,10,1,1,5.0,5.0,1,1
55,308,15,1,1,5.0,5.0,1,1
55,308,20,1,1,5.0,5.0,1,1
55,308,25,1,1,5.0,5.0,1,1
55,308,30,1,1,5.0,5.0,1,1
55,308,35,1,1,5.0,5.0,1,1
55,308,40,1,1,5.0,5.0,1,1
55,308,45,1,1,5.0,5.0,1,1
55,308,50,1,1,5.0,5.0,1,1
55,308,55,1,1,5.0,5.0,1,1
55,308,60,1,1,5.0,5.0,1,1
55,308,65,1,1,5.0,5.0,1,1
55,308,70,1,1,5.0,5.0,1,1
55,308,75,1,1,5.0,5.0,1,1
55,308,80,1,1,5.0,5.0,1,1
55,308,85,1,1,5.0,5.0,1,1
55,308,90,1,1,5.0,5.0,1,1
55,308,95,1,1,5.0,5.0,1,1
55,308,100,1,1,5.0,5.0,1,1
55,317,0,0,0,10.0,10.0,1,1
55,317,5,0,0,10.0,10.0,1,1
55,317,10,1,1,10.0,10.0,1,1
55,317,15,1,1,10.0,10.0,1,1
55,317,20,1,1,10.0,10.0,1,1
55,317,25,1,1,10.0,10.0,1,1
55,317,30,1,1,10.0,10.0,1,1
55,317,35,1,1,10.0,10.0,1,1
55,317,40,1,1,10.0,10.0,1,1
55,317,45,1,1,10.0,10.0,1,1
55,317,50,1,1,10.0,10.0,1,1
55,317,55,1,1,10.0,10.0,1,1
55,317,60,1,1,10.0,10.0,1,1
55,317,65,1,1,10.0,10.0,1,1
55,317,70,1,1,10.0,10.0,1,1
55,317,75,1,1,10.0,10.0,1,1
55,317,80,1,1,10.0,10.0,1,1
55,317,85,1,1,10.0,10.0,1,1
55,317,90,1,1,10.0,10.0,1,1
55,317,95,1,1,10.0,10.0,1,1
55,317,100,1,1,10.0,10.0,1,1
56,308,0,0,0,5.0,5.0,1,1
56,308,5,1,1,5.0,5.0,1,1
56,308,10,1,1,5.0,5.0,1,1
56,308,15,1,1,5.0,5.0,1,1
56,308,20,1,1,5.0,5.0,1,1
56,308,25,1,1,5.0,5.0,1,1
56,308,30,1,1,5.0,5.0,1,1
56,308,35,1,1,5.0,5.0,1,1
56,308,40,1,1,5.0,5.0,1,1
56,308,45,1,1,5.0,5.0,1,1
56,308,50,1,1,5.0,5.0,1,1
56,308,55,1,1,5.0,5.0,1,1
56,308,60,1,1,5.0,5.0,1,1
56,308,65,1,1,5.0,5.0,1,1
56,308,70,1,1,5.0,5.0,1,1
56,308,75,1,1,5.0,5.0,1,1
56,308,80,1,1,5.0,5.0,1,1
56,308,85,1,1,5.0,5.0,1,1
56,308,90,1,1,5.0,5.0,1,1
56,308,95,1,1,5.0,5.0,1,1
56,308,100,1,1,5.0,5.0,1,1
56,317,0,0,0,10.0,10.0,1,1
56,317,5,0,0,10.0,10.0,1,1
56,317,10,1,1,10.0,10.0,1,1
56,317,15,1,1,10.0,10.0,1,1
56,317,20,1,1,10.0,10.0,1,1
56,317,25,1,1,10.0,10.0,1,1
56,317,30,1,1,10.0,10.0,1,1
56,317,35,1,1,10.0,10.0,1,1
56,317,40,1,1,10.0,10.0,1,1
56,317,45,1,1,10.0,10.0,1,1
56,317,50,1,1,10.0,10.0,1,1
56,317,55,1,1,10.0,10.0,1,1
56,317,60,1,1,10.0,10.0,1,1
56,317,65,1,1,10.0,10.0,1,1
56,317,70,1,1,10.0,10.0,1,1
56,317,75,1,1,10.0,10.0,1,1
56,317,80,1,1,10.0,10.0,1,1
56,317,85,1,1,10.0,10.0,1,1
56,317,90,1,1,10.0,10.0,1,1
56,317,95,1,1,10.0,10.0,1,1
56,317,100,1,1,10.0,10.0,1,1
57,308,0,0,0,5.0,5.0,1,1
57,308,5,1,1,5.0,5.0,1,1
57,308,10,1,1,5.0,5.0,1,1
57,308,15,1,1,5.0,5.0,1,1
57,308,20,1,1,5.0,5.0,1,1
57,308,25,1,1,5.0,5.0,1,1
57,308,30,1,1,5.0,5.0,1,1
57,308,35,1,1,5.0,5.0,1,1
57,308,40,1,1,5.0,5.0,1,1
57,308,45,1,1,5.0,5.0,1,1
57,308,50,1,1,5.0,5.0,1,1
57,308,55,1,1,5.0,5.0,1,1
57,308,60,1,1,5.0,5.0,1,1
57,308,65,1,1,5.0,5.0,1,1
57,308,70,1,1,5.0,5.0,1,1
57,308,75,1,1,5.0,5.0,1,1
57,308,80,1,1,5.0,5.0,1,1
57,308,85,1,1,5.0,5.0,1,1
57,308,90,1,1,5.0,5.0,1,1
57,308,95,1,1,5.0,5.0,1,1
57,308,100,1,1,5.0,5.0,1,1
57,317,0,0,0,10.0,10.0,1,1
57,317,5,0,0,10.0,10.0,1,1
57,317,10,1,1,10.0,10.0,1,1
57,317,15,1,1,10.0,10.0,1,1
57,317,20,1,1,10.0,10.0,1,1
57,317,25,1,1,10.0,10.0,1,1
57,317,30,1,1,10.0,10.0,1,1
57,317,35,1,1,10.0,10.0,1,1
57,317,40,1,1,10.0,10.0,1,1
57,317,45,1,1,10.0,10.0,1,1
57,317,50,1,1,10.0,10.0,1,1
57,317,55,1,1,10.0,10.0,1,1
57,317,60,1,1,10.0,10.0,1,1
57,317,65,1,1,10.0,10.0,1,1
57,317,70,1,1,10.0,10.0,1,1
57,317,75,1,1,10.0,10.0,1,1
57,317,80,1,1,10.0,10.0,1,1
57,317,85,1,1,10.0,10.0,1,1
57,317,90,1,1,10.0,10.0,1,1
57,317,95,1,1,10.0,10.0,1,1
57,317,100,1,1,10.0,10.0,1,1
58,308,0,0,0,5.0,5.0,1,1
58,308,5,1,1,5.0,5.0,1,1
58,308,10,1,1,5.0,5.0,1,1
58,308,15,1,1,5.0,5.0,1,1
58,308,20,1,1,5.0,5.0,1,1
58,308,25,1,1,5.0,5.0,1,1
58,308,30,1,1,5.0,5.0,1,1
58,308,35,1,1,5.0,5.0,1,1
58,308,40,1,1,5.0,5.0,1,1
58,308,45,1,1,5.0,5.0,1,1
58,308,50,1,1,5.0,5.0,1,1
58,308,55,1,1,5.0,5.0,1,1
58,308,60,1,1,5.0,5.0,1,1
58,308,65,1,1,5.0,5.0,1,1
58,308,70,1,1,5.0,5.0,1,1
58,308,75,1,1,5.0,5.0,1,1
58,308,80,1,1,5.0,5.0,1,1
58,308,85,1,1,5.0,5.0,1,1
58,308,90,1,1,5.0,5.0,1,1
58,308,95,1,1,5.0,5.0,1,1
58,308,100,1,1,5.0,5.0,1,1
58,317,0,0,0,10.0,10.0,1,1
58,317,5,0,0,10.0,10.0,1,1
58,317,10,1,1,10.0,10.0,1,1
58,317,15,1,1,10.0,10.0,1,1
58,317,20,1,1,10.0,10.0,1,1
58,317,25,1,1,10.0,10.0,1,1
58,317,30,1,1,10.0,10.0,1,1
58,317,35,1,1,10.0,10.0,1,1
58,317,40,1,1,10.0,10.0,1,1
58,317,45,1,1,10.0,10.0,1,1
58,317,50,1,1,10.0,10.0,1,1
58,317,55,1,1,10.0,10.0,1,1
58,317,60,1,1,10.0,10.0,1,1
58,317,65,1,1,10.0,10.0,1,1
58,317,70,1,1,10.0,10.0,1,1
58,317,75,1,1,10.0,10.0,1,1
58,317,80,1,1,10.0,10.0,1,1
58,317,85,1,1,10.0,10.0,1,1
58,317,90,1,1,10.0,10.0,1,1
58,317,95,1,1,10.0,10.0,1,1
58,317,100,1,1,10.0,10.0,1,1
59,308,0,0,0,5.0,5.0,1,1
59,308,5,1,1,5.0,5.0,1,1
59,308,10,1,1,5.0,5.0,1,1
59,308,15,1,1,5.0,5.0,1,1
59,308,20,1,1,5.0,5.0,1,1
59,308,25,1,1,5.0,5.0,1,1
59,308,30,1,1,5.0,5.0,1,1
59,308,35,1,1,5.0,5.0,1,1
59,308,40,1,1,5.0,5.0,1,1
59,308,45,1,1,5.0,5.0,1,1
59,308,50,1,1,5.0,5.0,1,1
59,308,55,1,1,5.0,5.0,1,1
59,308,60,1,1,5.0,5.0,1,1
59,308,65,1,1,5.0,5.0,1,1
59,308,70,1,1,5.0,5.0,1,1
59,308,75,1,1,5.0,5.0,1,1
59,308,80,1,1,5.0,5.0,1,1
59,308,85,1,1,5.0,5.0,1,1
59,308,90,1,1,5.0,5.0,1,1
59,308,95,1,1,5.0,5.0,1,1
59,308,100,1,1,5.0,5.0,1,1
59,317,0,0,0,10.0,10.0,1,1
59,317,5,0,0,10.0,10.0,1,1
59,317,10,1,1,10.0,10.0,1,1
59,317,15,1,1,10.0,10.0,1,1
59,317,20,1,1,10.0,10.0,1,1
59,317,25,1,1,10.0,10.0,1,1
59,317,30,1,1,10.0,10.0,1,1
59,317,35,1,1,10.0,10.0,1,1
59,317,40,1,1,10.0,10.0,1,1
59,317,45,1,1,10.0,10.0,1,1
59,317,50,1,1,10.0,10.0,1,1
59,317,55,1,1,10.0,10.0,1,1
59,317,60,1,1,10.0,10.0,1,1
59,317,65,1,1,10.0,10.0,1,1
59,317,70,1,1,10.0,10.0,1,1
59,317,75,1,1,10.0,10.0,1,1
59,317,80,1,1,10.0,10.0,1,1
59,317,85,1,1,10.0,10.0,1,1
59,317,90,1,1,10.0,10.0,1,1
59,317,95,1,1,10.0,10.0,1,1
59,317,100,1,1,10.0,10.0,1,1
60,308,0,0,0,5.0,5.0,1,1
60,308,5,1,1,5.0,5.0,1,1
60,308,10,1,1,5.0,5.0,1,1
60,308,15,1,1,5.0,5.0,1,1
60,308,20,1,1,5.0,5.0,1,1
60,308,25,1,1,5.0,5.0,1,1
60,308,30,1,1,5.0,5.0,1,1
60,308,35,1,1,5.0,5.0,1,1
60,308,40,1,1,5.0,5.0,1,1
60,308,45,1,1,5.0,5.0,1,1
60,308,50,1,1,5.0,5.0,1,1
60,308,55,1,1,5.0,5.0,1,1
60,308,60,1,1,5.0,5.0,1,1
60,308,65,1,1,5.0,5.0,1,1
60,308,70,1,1,5.0,5.0,1,1
60,308,75,1,1,5.0,5.0,1,1
60,308,80,1,1,5.0,5.0,1,1
60,308,85,1,1,5.0,5.0,1,1
60,308,90,1,1,5.0,5.0,1,1
60,308,95,1,1,5.0,5.0,1,1
60,308,100,1,1,5.0,5.0,1,1
60,317,0,0,0,10.0,10.0,1,1
60,317,5,0,0,10.0,10.0,1,1
60,317,10,1,1,10.0,10.0,1,1
60,317,15,1,1,10.0,10.0,1,1
60,317,20,1,1,10.0,10.0,1,1
60,317,25,1,1,10.0,10.0,1,1
60,317,30,1,1,10.0,10.0,1,1
60,317,35,1,1,10.0,10.0,1,1
60,317,40,1,1,10.0,10.0,1,1
60,317,45,1,1,10.0,10.0,1,1
60,317,50,1,1,10.0,10.0,1,1
60,317,55,1,1,10.0,10.0,1,1
60,317,60,1,1,10.0,10.0,1,1
60,317,65,1,1,10.0,10.0,1,1
60,317,70,1,1,10.0,10.0,1,1
60,317,75,1,1,10.0,10.0,1,1
60,317,80,1,1,10.0,10.0,1,1
60,317,85,1,1,10.0,10.0,1,1
60,317,90,1,1,10.0,10.0,1,1
60,317,95,1,1,10.0,10.0,1,1
60,317,100,1,1,10.0,10.0,1,1
61,308,0,0,0,5.0,5.0,1,1
61,308,5,1,1,5.0,5.0,1,1
61,308,10,1,1,5.0,5.0,1,1
61,308,15,1,1,5.0,5.0,1,1
61,308,20,1,1,5.0,5.0,1,1
61,308,25,1,1,5.0,5.0,1,1
61,308,30,1,1,5.0,5.0,1,1
61,308,35,1,1,5.0,5.0,1,1
61,308,40,1,1,5.0,5.0,1,1
61,308,45,1,1,5.0,5.0,1,1
61,308,50,1,1,5.0,5.0,1,1
61,308,55,1,1,5.0,5.0,1,1
